,isJunior,lensColor,img,offerPrice,seoCurrency,pdpURL,isFindInStore,isCustomizable,mfpartnumber,id,brand,isEmailMeWhenAvailable,frameColor,catentryId,imgHover,brandlogoUrl,isPolarized,isHideRemixLink,colorsNumber,isOutOfStock,clusterSize,sequence,modelName,isEngravable,localizedColorLabel,name,partNumber,isStella,engravableLabel,userType,customizableLabel,listPrice,wishlistRelatedLinks.addToWishlistURI,wishlistRelatedLinks.isInWishlist,wishlistRelatedLinks.deleteFromWishlistURI,badgeBelowRight.label,badgeBelowRight.iconIdentifier,colors,polarizedLabel,juniorLabel,pdpCustomizeUrl
30,False,Dégradé marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418737__001.png?impolicy=SGH_bgtransparent&width=640,"€86,80",EUR,/fr/vogue-eyewear/vo5369s-8056597418737,False,False,0VO5369S,Product_5_31,Vogue Eyewear,False,Havana,3074457345618540090,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418737__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png,False,False,2 couleurs,False,2,31,VO5369S,False,Écaille de tortue/Marron,VO5369S,8056597418737,False,Gravure,G,Personnalisez,"€124,00",store/13801/wishlist/sgh/catEntryId/3074457345618540090,False,store/13801/wishlist/sgh/catEntryId/3074457345618540090,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418737__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€86,80', 'frameColor': 'Écaille de tortue', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo5369s-8056597418737', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418737__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Tortoise/Brown/POLISHED/Gradient/Brown Gradient/Not Glass/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Écaille de tortue/Marron', 'name': 'VO5369S', 'partNumber': '8056597418737', 'uniqueID': '3074457345618540090', 'listPrice': '€124,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418713__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€86,80', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo5369s-8056597418713', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597418713__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Gradient/Grey Gradient/Not Glass/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'VO5369S', 'partNumber': '8056597418713', 'uniqueID': '3074457345618540104', 'listPrice': '€124,00'}]",,,
31,False,Bleu foncé Effet miroir bleu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672753943__001.png?impolicy=SGH_bgtransparent&width=640,"€97,50",EUR,/fr/emporio-armani/ea4102-8053672753943,False,False,,Product_5_32,Emporio Armani,False,Violet/Argent,3074457345618590017,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672753943__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/emporio-armani_bl_18.png,False,False,1 Couleur,False,1,32,EA4102,False,Violet/Bleu,EA4102,8053672753943,False,Gravure,G,Personnalisez,"€195,00",store/13801/wishlist/sgh/catEntryId/3074457345618590017,False,store/13801/wishlist/sgh/catEntryId/3074457345618590017,,,,,,
32,False,Dégradé Gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597116558__001.png?impolicy=SGH_bgtransparent&width=640,"€155,00",EUR,/fr/bulgari/bv6132b-8056597116558,False,False,0BV6132B,Product_5_33,Bvlgari,False,Or Pâle,3074457345618457370,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597116558__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/bulgari_bl_18.png,False,False,1 Couleur,False,1,33,BV6132B,False,Or/Gris,BV6132B,8056597116558,False,Gravure,G,Personnalisez,"€310,00",store/13801/wishlist/sgh/catEntryId/3074457345618457370,False,store/13801/wishlist/sgh/catEntryId/3074457345618457370,,,,,,
33,False,Marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689928873__001.png?impolicy=SGH_bgtransparent&width=640,"€195,00",EUR,/fr/tom-ford/tr000993-664689928873,False,False,,Product_5_34,Tom Ford,False,Marron,1278436,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689928873__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/tomford_18.png,False,False,1 Couleur,False,1,34,FT0604,False,Marron/Marron,FT0604,664689928873,False,Gravure,G,Personnalisez,"€390,00",store/13801/wishlist/sgh/catEntryId/1278436,False,store/13801/wishlist/sgh/catEntryId/1278436,,,,,,
34,False,Noir effet miroir gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597118743__001.png?impolicy=SGH_bgtransparent&width=640,"€336,00",EUR,/fr/giorgio-armani/ar8127b-8056597118743,False,False,0AR8127B,Product_5_35,Giorgio Armani,False,Noir,3074457345618462284,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597118743__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/giorgio-armani_bl_18.png,False,False,1 Couleur,False,1,35,AR8127B,False,Noir/Gris,AR8127B,8056597118743,False,Gravure,G,Personnalisez,"€480,00",store/13801/wishlist/sgh/catEntryId/3074457345618462284,False,store/13801/wishlist/sgh/catEntryId/3074457345618462284,,,,,,
35,False,Argent effet miroir gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597102643__001.png?impolicy=SGH_bgtransparent&width=640,"€153,30",EUR,/fr/giorgio-armani/ar8125-8056597102643,False,False,0AR8125,Product_5_36,Giorgio Armani,False,Noir,3074457345618462288,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597102643__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/giorgio-armani_bl_18.png,False,False,1 Couleur,False,1,36,AR8125,False,Noir/Argent,AR8125,8056597102643,False,Gravure,G,Personnalisez,"€219,00",store/13801/wishlist/sgh/catEntryId/3074457345618462288,False,store/13801/wishlist/sgh/catEntryId/3074457345618462288,,,,,,
36,False,Rose tampographie Fleur Argent/ Doré,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672892338__001.png?impolicy=SGH_bgtransparent&width=640,"€119,50",EUR,/fr/giorgio-armani/ar6051-8053672892338,False,False,0AR6051,Product_5_37,Giorgio Armani,False,Bronze/Marron transparent,3074457345618590009,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672892338__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/giorgio-armani_bl_18.png,False,False,1 Couleur,False,1,37,AR6051,False,Marron/Rose,AR6051,8053672892338,False,Gravure,G,Personnalisez,"€239,00",store/13801/wishlist/sgh/catEntryId/3074457345618590009,False,store/13801/wishlist/sgh/catEntryId/3074457345618590009,,,,,,
37,False,Violet,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597052313__001.png?impolicy=SGH_bgtransparent&width=640,"€77,50",EUR,/fr/emporio-armani/ea2086-8056597052313,False,False,0EA2086,Product_5_38,Emporio Armani,False,Gunmetal brillant,3074457345618443676,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597052313__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/emporio-armani_bl_18.png,False,False,1 Couleur,False,1,38,EA2086,False,Gris/Violet,EA2086,8056597052313,False,Gravure,G,Personnalisez,"€155,00",store/13801/wishlist/sgh/catEntryId/3074457345618443676,False,store/13801/wishlist/sgh/catEntryId/3074457345618443676,,,,,,
38,False,Rouge,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597115087__001.png?impolicy=SGH_bgtransparent&width=640,"€77,50",EUR,/fr/emporio-armani/ea2091-8056597115087,False,False,0EA2091,Product_5_39,Emporio Armani,False,Rouge brillant,3074457345618457442,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597115087__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/emporio-armani_bl_18.png,False,False,1 Couleur,False,1,39,EA2091,False,Rouge/Rouge,EA2091,8056597115087,False,Gravure,G,Personnalisez,"€155,00",store/13801/wishlist/sgh/catEntryId/3074457345618457442,False,store/13801/wishlist/sgh/catEntryId/3074457345618457442,Vu sur les défilés,,,,,
39,False,Argent effet miroir dégradé Vert,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597204590__001.png?impolicy=SGH_bgtransparent&width=640,"€195,30",EUR,/fr/giorgio-armani/ar6106-8056597204590,False,False,0AR6106,Product_5_40,Giorgio Armani,False,Or Pâle,3074457345618485051,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597204590__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/giorgio-armani_bl_18.png,False,False,1 Couleur,False,1,40,AR6106,False,Or/Vert,AR6106,8056597204590,False,Gravure,G,Personnalisez,"€279,00",store/13801/wishlist/sgh/catEntryId/3074457345618485051,False,store/13801/wishlist/sgh/catEntryId/3074457345618485051,,,,,,
40,False,Bleu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689847921__001.png?impolicy=SGH_bgtransparent&width=640,"€256,00",EUR,/fr/tom-ford/tr000895-664689847921,False,False,0TR000895,Product_5_41,Tom Ford,False,Écaille de tortue,3074457345618402996,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689847921__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/tomford_18.png,False,False,1 Couleur,False,1,41,DICKON,False,Écaille de tortue/Bleu,DICKON,664689847921,False,Gravure,G,Personnalisez,"€320,00",store/13801/wishlist/sgh/catEntryId/3074457345618402996,False,store/13801/wishlist/sgh/catEntryId/3074457345618402996,,,,,,
41,False,Bleu,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689847419__001.png?impolicy=SGH_bgtransparent&width=640,"€236,00",EUR,/fr/tom-ford/tr000900-664689847419,False,False,,Product_5_42,Tom Ford,False,Noir,917128,https://assets.sunglasshut.com/is/image/LuxotticaRetail/664689847419__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/tomford_18.png,False,False,1 Couleur,False,1,42,EMMANUELLE,False,Noir/Bleu,EMMANUELLE,664689847419,False,Gravure,G,Personnalisez,"€295,00",store/13801/wishlist/sgh/catEntryId/917128,False,store/13801/wishlist/sgh/catEntryId/917128,,,,,,
42,False,Rose,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337003103__001.png?impolicy=SGH_bgtransparent&width=640,"€175,00",EUR,/fr/loewe/e4000010-192337003103,False,False,0E4000010,Product_5_43,Loewe,False,Noir,3074457345618494243,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337003103__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/loewe_bl.png,False,False,1 Couleur,False,1,43,LW40005U,False,Noir/Rose,LW40005U,192337003103,False,Gravure,G,Personnalisez,"€350,00",store/13801/wishlist/sgh/catEntryId/3074457345618494243,False,store/13801/wishlist/sgh/catEntryId/3074457345618494243,,,,,,
43,False,Marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672719239__001.png?impolicy=SGH_bgtransparent&width=640,"€157,50",EUR,/fr/dolce-and-gabbana/dg4305-8053672719239,False,False,,Product_5_44,Dolce&Gabbana,False,Striped Brown/Silver,3074457345618590016,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672719239__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png,False,False,1 Couleur,False,1,44,DG4305,False,Marron/Marron,DG4305,8053672719239,False,Gravure,G,Personnalisez,"€315,00",store/13801/wishlist/sgh/catEntryId/3074457345618590016,False,store/13801/wishlist/sgh/catEntryId/3074457345618590016,,,,,,
44,False,Dégradé marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770803__001.png?impolicy=SGH_bgtransparent&width=640,"€115,50",EUR,/fr/ray-ban/rb4285-8053672770803,False,False,0RB4285,Product_5_45,Ray-Ban,False,Écaille de tortue,769808,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770803__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,False,False,2 couleurs,False,2,45,RB4285,False,Écaille de tortue/Marron,RB4285,8053672770803,False,Gravure,G,Personnalisez,"€165,00",store/13801/wishlist/sgh/catEntryId/769808,False,store/13801/wishlist/sgh/catEntryId/769808,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770803__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€115,50', 'frameColor': 'Écaille de tortue', 'seoCurrency': 'EUR', 'pdpURL': '/fr/ray-ban/rb4285-8053672770803', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770803__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Tortoise/Brown/POLISHED/Gradient/Brown Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Écaille de tortue/Marron', 'name': 'RB4285', 'partNumber': '8053672770803', 'uniqueID': '769808', 'listPrice': '€165,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770797__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€115,50', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/ray-ban/rb4285-8053672770797', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672770797__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Gradient/Grey Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'RB4285', 'partNumber': '8053672770797', 'uniqueID': '3074457345618132169', 'listPrice': '€165,00'}]",,,
45,False,Prizm Polarized Noir,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392276513__001.png?impolicy=SGH_bgtransparent&width=640,"€105,00",EUR,/fr/oakley/oo9380-888392276513,False,False,0OO9380,Product_5_46,Oakley,False,Noir poli,769956,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392276513__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png,True,False,1 Couleur,False,1,46,OO9380 Double Edge,False,Noir/Noir,OO9380 Double Edge,888392276513,False,Gravure,G,Personnalisez,"€210,00",store/13801/wishlist/sgh/catEntryId/769956,False,store/13801/wishlist/sgh/catEntryId/769956,,,,Verre polarisé,,
46,False,Vert foncé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157735__001.png?impolicy=SGH_bgtransparent&width=640,"€150,00",EUR,/fr/miu-miu/mu-02vs-8056597157735,False,False,0MU-02VS,Product_5_47,Miu Miu,False,Havana Clair,3074457345618450171,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157735__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/miu-miu_bl_18.png,False,False,2 couleurs,False,2,47,MU 02VS SPECIAL PROJECT,False,Écaille de tortue/Vert,MU 02VS SPECIAL PROJECT,8056597157735,False,Gravure,G,Personnalisez,"€300,00",store/13801/wishlist/sgh/catEntryId/3074457345618450171,False,store/13801/wishlist/sgh/catEntryId/3074457345618450171,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Vert', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157735__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€150,00', 'frameColor': 'Écaille de tortue', 'seoCurrency': 'EUR', 'pdpURL': '/fr/miu-miu/mu-02vs-8056597157735', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157735__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/miu-miu_bl_18.png', 'clusterGroupingColor': 'Tortoise/Green/POLISHED/Solid Color/Dark Green/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Écaille de tortue/Vert', 'name': 'MU 02VS SPECIAL PROJECT', 'partNumber': '8056597157735', 'uniqueID': '3074457345618450171', 'listPrice': '€300,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597133289__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€150,00', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/miu-miu/mu-02vs-8056597133289', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597133289__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/miu-miu_bl_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Solid Color/Grey/Not Glass/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'MU 02VS SPECIAL PROJECT', 'partNumber': '8056597133289', 'uniqueID': '3074457345618457914', 'listPrice': '€300,00'}]",,,
47,False,Gris foncé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597106788__001.png?impolicy=SGH_bgtransparent&width=640,"€105,00",EUR,/fr/polo-ralph-lauren/ph4158-8056597106788,False,False,0PH4158,Product_5_48,Polo Ralph Lauren,False,Noir brillant,3074457345618456807,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597106788__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/polo-ralph-lauren_bl_18.png,False,False,1 Couleur,False,1,48,PH4158,False,Noir/Gris,PH4158,8056597106788,False,Gravure,G,Personnalisez,"€150,00",store/13801/wishlist/sgh/catEntryId/3074457345618456807,False,store/13801/wishlist/sgh/catEntryId/3074457345618456807,,,,,,
48,False,Azur,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597412971__001.png?impolicy=SGH_bgtransparent&width=640,"€189,00",EUR,/fr/dolce-and-gabbana/dg2272-8056597412971,False,False,0DG2272,Product_5_49,Dolce&Gabbana,False,Or,3074457345618539981,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597412971__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png,False,False,1 Couleur,False,1,49,DG2272,False,Or/Bleu,DG2272,8056597412971,False,Gravure,G,Personnalisez,"€270,00",store/13801/wishlist/sgh/catEntryId/3074457345618539981,False,store/13801/wishlist/sgh/catEntryId/3074457345618539981,,,,,,
49,False,Effet miroir Argent dégradé Azur,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185578__001.png?impolicy=SGH_bgtransparent&width=640,"€130,00",EUR,/fr/dolce-and-gabbana/dg4378-8056597185578,False,False,0DG4378,Product_5_50,Dolce&Gabbana,False,Top Havana On Opal Turquoise,3074457345618589951,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597185578__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png,False,False,1 Couleur,False,1,50,DG4378,False,Bleu/Bleu,DG4378,8056597185578,False,Gravure,G,Personnalisez,"€260,00",store/13801/wishlist/sgh/catEntryId/3074457345618589951,False,store/13801/wishlist/sgh/catEntryId/3074457345618589951,,,,,,
50,False,Dégradé Marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597219563__001.png?impolicy=SGH_bgtransparent&width=640,"€100,00",EUR,/fr/valentino/va4078-8056597219563,False,False,,Product_5_51,Valentino,False,Havana,3074457345618596897,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597219563__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png,False,False,1 Couleur,False,1,51,VA4078,False,Écaille de tortue/Marron,VA4078,8056597219563,False,Gravure,G,Personnalisez,"€200,00",store/13801/wishlist/sgh/catEntryId/3074457345618596897,False,store/13801/wishlist/sgh/catEntryId/3074457345618596897,,,,,,
51,False,Marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341910__001.png?impolicy=SGH_bgtransparent&width=640,"€287,00",EUR,/fr/chloe/6n000355-889652341910,False,False,06N000355,Product_5_52,Chloé,False,Or Marron,3074457345618549177,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341910__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/chloe%5Fbl%5F18.png,False,False,1 Couleur,False,1,52,CH0049S-003,False,Marron/Marron,CH0049S-003,889652341910,False,Gravure,G,Personnalisez,"€410,00",store/13801/wishlist/sgh/catEntryId/3074457345618549177,False,store/13801/wishlist/sgh/catEntryId/3074457345618549177,,,,,,
52,False,Marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341880__001.png?impolicy=SGH_bgtransparent&width=640,"€287,00",EUR,/fr/chloe/6n000353-889652341880,False,False,06N000353,Product_5_53,Chloé,False,Or Marron,3074457345618594876,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341880__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/chloe%5Fbl%5F18.png,False,False,1 Couleur,False,1,53,CH0049S-001,False,Marron/Marron,CH0049S-001,889652341880,False,Gravure,G,Personnalisez,"€410,00",store/13801/wishlist/sgh/catEntryId/3074457345618594876,False,store/13801/wishlist/sgh/catEntryId/3074457345618594876,,,,,,
53,False,Dégradé Bleu Tiffany,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597107846__001.png?impolicy=SGH_bgtransparent&width=640,"€224,00",EUR,/fr/tiffany-co/tf3069-8056597107846,False,False,0TF3069,Product_5_54,Tiffany & Co.,False,Silver & Black,3074457345618455281,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597107846__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/tiffany_bl_18.png,False,False,1 Couleur,False,1,54,TF3069,False,Argent/Bleu,TF3069,8056597107846,False,Gravure,G,Personnalisez,"€320,00",store/13801/wishlist/sgh/catEntryId/3074457345618455281,False,store/13801/wishlist/sgh/catEntryId/3074457345618455281,,,,,,
54,False,Effet miroir Noir,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672732948__001.png?impolicy=SGH_bgtransparent&width=640,"€137,50",EUR,/fr/valentino/va4016-8053672732948,False,False,,Product_5_55,Valentino,False,Rouge transparent,3074457345618404001,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672732948__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png,False,False,1 Couleur,False,1,55,VA4016,False,Rouge/Noir,VA4016,8053672732948,False,Gravure,G,Personnalisez,"€275,00",store/13801/wishlist/sgh/catEntryId/3074457345618404001,False,store/13801/wishlist/sgh/catEntryId/3074457345618404001,,,,,,
55,False,Gradient Pink Mirror Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597133845__001.png?impolicy=SGH_bgtransparent&width=640,"€140,00",EUR,/fr/miu-miu/mu-53vs-8056597133845,False,False,0MU-53VS,Product_5_56,Miu Miu,False,Or Pâle,3074457345618457881,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597133845__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/miu-miu_bl_18.png,False,False,1 Couleur,False,1,56,MU 53VS CORE COLLECTION,False,Or/Rose,MU 53VS CORE COLLECTION,8056597133845,False,Gravure,G,Personnalisez,"€280,00",store/13801/wishlist/sgh/catEntryId/3074457345618457881,False,store/13801/wishlist/sgh/catEntryId/3074457345618457881,,,,,,
